document_id,document_name,query_name,query_description,ground_truth,prediction,correct,raw_response
473,20042714,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
473,20042714,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
473,20042714,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
473,20042714,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
473,20042714,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
473,20042714,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
473,20042714,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
473,20042714,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
473,20042714,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
474,20043298,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,Yes,,,
474,20043298,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
474,20043298,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
474,20043298,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
474,20043298,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
474,20043298,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
474,20043298,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
474,20043298,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
474,20043298,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
474,20043298,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
475,20043883,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
475,20043883,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
475,20043883,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
475,20043883,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
475,20043883,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
475,20043883,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
475,20043883,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
475,20043883,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
475,20043883,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
475,20043883,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
476,20056578,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
476,20056578,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
476,20056578,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
476,20056578,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
476,20056578,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
476,20056578,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
476,20056578,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
476,20056578,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
476,20056578,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
476,20056578,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
477,20064835,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
477,20064835,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
477,20064835,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
477,20064835,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
477,20064835,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
477,20064835,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
477,20064835,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
477,20064835,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
477,20064835,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
477,20064835,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,Yes,,,
478,20067526,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
478,20067526,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
478,20067526,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
478,20067526,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
478,20067526,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
478,20067526,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
478,20067526,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
478,20067526,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
478,20067526,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
478,20067526,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
479,20070897,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
479,20070897,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
479,20070897,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
479,20070897,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
479,20070897,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,Yes,,,
479,20070897,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
479,20070897,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
479,20070897,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
479,20070897,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
479,20070897,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
480,20074151,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
480,20074151,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
480,20074151,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
480,20074151,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
480,20074151,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
480,20074151,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
480,20074151,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
480,20074151,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,Yes,,,
480,20074151,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
480,20074151,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
481,20080488,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
481,20080488,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
481,20080488,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
481,20080488,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
481,20080488,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
481,20080488,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,Yes,,,
481,20080488,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
481,20080488,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
481,20080488,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
481,20080488,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
482,20080624,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
482,20080624,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
482,20080624,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
482,20080624,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
482,20080624,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
482,20080624,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
482,20080624,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
482,20080624,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
482,20080624,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
482,20080624,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
483,20080744,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
483,20080744,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
483,20080744,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
483,20080744,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
483,20080744,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
483,20080744,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
483,20080744,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
483,20080744,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
483,20080744,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
483,20080744,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
484,20080835,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
484,20080835,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
484,20080835,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
484,20080835,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
484,20080835,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
484,20080835,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
484,20080835,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
484,20080835,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
484,20080835,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
484,20080835,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
485,20081839,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
485,20081839,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
485,20081839,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
485,20081839,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
485,20081839,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
485,20081839,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
485,20081839,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
485,20081839,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
485,20081839,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
485,20081839,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
486,20082738,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
486,20082738,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
486,20082738,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
486,20082738,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
486,20082738,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
486,20082738,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
486,20082738,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
486,20082738,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
486,20082738,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
486,20082738,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
487,20086003,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
487,20086003,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
487,20086003,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
487,20086003,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
487,20086003,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
487,20086003,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
487,20086003,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
487,20086003,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
487,20086003,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
487,20086003,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
488,20086180,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
488,20086180,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
488,20086180,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
488,20086180,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
488,20086180,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
488,20086180,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
488,20086180,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
488,20086180,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
488,20086180,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
488,20086180,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
489,20090913,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
489,20090913,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
489,20090913,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
489,20090913,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
489,20090913,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
489,20090913,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
489,20090913,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
489,20090913,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
489,20090913,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
489,20090913,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
490,20092614,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
490,20092614,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
490,20092614,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
490,20092614,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
490,20092614,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
490,20092614,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
490,20092614,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
490,20092614,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
490,20092614,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
490,20092614,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
491,20092964,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
491,20092964,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
491,20092964,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
491,20092964,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
491,20092964,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
491,20092964,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
491,20092964,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
491,20092964,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
491,20092964,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
491,20092964,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
492,20094029,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
492,20094029,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
492,20094029,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
492,20094029,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
492,20094029,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
492,20094029,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
492,20094029,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
492,20094029,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
492,20094029,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
492,20094029,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
493,20094972,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
493,20094972,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
493,20094972,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
493,20094972,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
493,20094972,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
493,20094972,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
493,20094972,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
493,20094972,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
493,20094972,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
493,20094972,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
494,20097285,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
494,20097285,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
494,20097285,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
494,20097285,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
494,20097285,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
494,20097285,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
494,20097285,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
494,20097285,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
494,20097285,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
494,20097285,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
495,20098673,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
495,20098673,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,Yes,,,
495,20098673,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
495,20098673,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
495,20098673,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
495,20098673,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
495,20098673,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
495,20098673,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
495,20098673,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
495,20098673,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
496,20099325,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
496,20099325,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
496,20099325,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
496,20099325,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
496,20099325,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
496,20099325,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
496,20099325,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
496,20099325,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
496,20099325,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
496,20099325,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
497,20100566,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
497,20100566,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
497,20100566,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,Yes,,,
497,20100566,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
497,20100566,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
497,20100566,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
497,20100566,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
497,20100566,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
497,20100566,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
497,20100566,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
498,20100593,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
498,20100593,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
498,20100593,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
498,20100593,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
498,20100593,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
498,20100593,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
498,20100593,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,Yes,,,
498,20100593,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
498,20100593,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,No,,,
498,20100593,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
499,20100866,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
499,20100866,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
499,20100866,hoc_resisting_cell_death,Identify if the abstract describes cancer cells resisting cell death.,No,,,
499,20100866,hoc_enabling_replicative_immortality,Identify if the abstract describes cancer cells enabling replicative immortality.,No,,,
499,20100866,hoc_inducing_angiogenesis,Identify if the abstract describes tumors inducing angiogenesis.,No,,,
499,20100866,hoc_activating_invasion_and_metastasis,Identify if the abstract describes cancer cells activating invasion and metastasis.,No,,,
499,20100866,hoc_genomic_instability_and_mutation,Identify if the abstract describes genome instability and mutation.,No,,,
499,20100866,hoc_tumor_promoting_inflammation,Identify if the abstract describes tumor-promoting inflammation.,No,,,
499,20100866,hoc_cellular_energetics,Identify if the abstract describes deregulation of cellular energetics.,Yes,,,
499,20100866,hoc_avoiding_immune_destruction,Identify if the abstract describes cancer cells avoiding immune destruction.,No,,,
500,20101074,hoc_sustaining_proliferative_signaling,Identify if the abstract describes cancer cells sustaining proliferative signaling.,No,,,
500,20101074,hoc_evading_growth_suppressors,Identify if the abstract describes cancer cells evading growth suppressors.,No,,,
